Keyword	Match type	Campaign	Ad group	Final URL	Impr.	Clicks	Cost
[wigs distributors]	Exact match	AU_Generic_P-V_Beauty	Hair-Appliances_Distributors_Exact	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_bea_804500743575_x181712968961#sal-spa	10	1	16.82
"""wholesale moisturizer"""	Phrase match	AU_Generic_P-V_Beauty	Skin-Care_Wholesale_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_bea_341989047754_y178961838416#sal-spa	10	1	6.24
[wholesale accessories]	Exact match	AU_Generic_P-V_Shops	Accessories_Wholesale_Exact	https://business.amazon.com.au/?ref=pd_sl_AU_pv_sho_113065243_x179602105833	3	1	13.4
"""cat accessories wholesaler"""	Phrase match	AU_Generic_P-V_Shops	Pet Shop_Wholesale_Phrase	https://business.amazon.com.au/?ref=pd_sl_AU_pv_sho_12374342743_y179602103913	8	1	4.29
[toy wholesalers]	Exact match	AU_Generic_P-V_Shops	Toys Shop_Wholesale	https://business.amazon.com.au/?ref=pd_sl_AU_pv_sho_298222223455_x179602104393	3	1	8.04
[books bulk]	Exact match	AU_Generic_P-V_Shops	Book Shop_Bulk_Exact	https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_AU_pv_sho_300202911586_x179602105873	9	1	4.24
[bulk gifts]	Exact match	AU_Generic_P-V_Shops	Bulk_Gifts_Exact	https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_AU_pv_sho_130259330_x179602106113	12	1	5.57
[shop fittings]	Exact match	AU_Generic_P-V_Shops	Furniture_Exact	https://business.amazon.com.au/?ref=pd_sl_AU_pv_sho_200884602_x179602107113	3	1	6.71
[florist equipment]	Exact match	AU_Generic_P-V_Shops	Florist_Exact	https://business.amazon.com.au/?ref=pd_sl_AU_pv_sho_333442721234_x179602103673	16	1	3.77
[hotel bathroom supplies]	Exact match	AU_Generic_P-V_Hospitality	Products_Exact	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_hosp_301536935908_x182023550310#foo-ser	3	1	13.89
[hotel amenities]	Exact match	AU_Generic_P-V_Hospitality	Products_Exact	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_hosp_25187680_x182023550310#foo-ser	9	1	12.81
[hotel supplies soap]	Exact match	AU_Generic_P-V_Hospitality	Products_Exact	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_hosp_302265846696_x182023550310#foo-ser	11	1	3.77
[hotel supplies towels]	Exact match	AU_Generic_P-V_Hospitality	Products_Exact	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_hosp_324456859660_x182023550310#foo-ser	5	1	5.9
"""hotel amenities bulk"""	Phrase match	AU_Generic_P-V_Hospitality	Generic_Bulk_Phrase	https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_AU_pv_hosp_390063635162_y182023549830	16	1	7.94
[hospitality supplies]	Exact match	AU_Generic_P-V_Hospitality	Hospitality_Exact	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_hosp_164198719_x182023550150#foo-ser	9	1	7.15
"""hotel supplies towels"""	Phrase match	AU_Generic_P-V_Hospitality	Products_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_hosp_307649695585_y182023549670#foo-ser	42	1	3.89
"""distributor purchasing"""	Phrase match	AU_Generic	Procurement_Distributors_Phrase	https://business.amazon.com.au/?ref=pd_sl_au_pv_1436375071895_y174297845250	12	1	5.79
[suppliers products]	Exact match	AU_Generic	Suppliers_Products_Exact	https://business.amazon.com.au/?ref=pd_sl_au_pv_386445132216_x183777804128	14	1	2.47
[b2b supply]	Exact match	AU_Generic	B2B_Procurement_Exact	https://business.amazon.com.au/?ref=pd_sl_au_pv_301835353380_x183777806328	1	1	15.85
"""b2b business"""	Phrase match	AU_Generic	B2B_Shop_Phrase	https://business.amazon.com.au/?ref=pd_sl_au_pv_159763409_y174297845170	8	1	3.9
[bulk tissue paper]	Exact match	AU_Generic_P-V_Janitorial	Paper_Bulk_Exact	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_jan_300924806081_x175435631942#cle-jan	17	1	1.88
"""industrial bathroom cleaners"""	Phrase match	AU_Generic_P-V_Janitorial	Industrial-Chemicals_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_jan_348087398151_y175435632902#cle-jan	52	1	11.44
[cleaning wholesalers]	Exact match	AU_Generic_P-V_Janitorial	Wholesale_Exact	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_jan_501636944152_x175435637222#cle-jan	7	1	3.24
[bulk cleaning gloves]	Exact match	AU_Generic_P-V_Janitorial	Gloves_Bulk_Exact	https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_AU_pv_jan_503856623192_x175435634782	7	1	4.89
[soap supplier]	Exact match	AU_Generic_P-V_Janitorial	Soap_Supplier_Exact	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_jan_502138679272_x175435635782#cle-jan	2	1	5.38
[cleaning chemicals]	Exact match	AU_Generic_P-V_Janitorial	Industrial-Chemicals_Exact	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_jan_99026650_x175435636022#cle-jan	43	1	9.1
"""industrial hinges"""	Phrase match	AU_Generic_P-V_Industrial	Tools_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_ind_295102933587_y179165228858#mro	10	1	1.28
[wholesale super glue]	Exact match	AU_Generic_P-V_Industrial	Adhesive_Wholesale_Exact	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_ind_310888175163_x179165225738#mro	2	1	3.22
"""bulk bikinis"""	Phrase match	AU_Generic_P-V_Apparel	Swimwear_Bulk_Phrase	https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_au_pv_app_330132591755_y179602183433	3	1	3.8
"""swimsuits suppliers"""	Phrase match	AU_Generic_P-V_Apparel	Swimwear_Suppliers_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_au_pv_app_330532266883_y179602182673	11	1	2.03
"""wholesale boots"""	Phrase match	AU_Generic_P-V_Apparel	Shoes_Wholesales_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_au_pv_app_251963323_y179602179033	15	1	10.3
"""bulk women polo shirts"""	Phrase match	AU_Generic_P-V_Apparel	Tops Women_Bulk_Phrase	https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_au_pv_app_1435916429193_y179602182913	7	1	3.94
"""commercial kettles"""	Phrase match	AU_Generic_P-V_Food	Coffee Machines_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_foo_302002424069_y173370683490	3	1	3.19
[drinks wholesalers]	Exact match	AU_Generic_P-V_Food	Food_Wholesalers_Exact	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_foo_570056260712_x173370677210	5	1	3.24
[commercial ice cream machine]	Exact match	AU_Generic_P-V_Food	Kitchen Tools_Exact	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_foo_662041249_x173370677250	42	1	3.02
[wholesale computer parts]	Exact match	AU_Generic_P-V_Electronics	Computers_Wholesale_Exact	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_ele_16324490_x179165230738#comp	3	1	4.03
"""party bags suppliers"""	Phrase match	AU_Generic_P-V_Celebrations	Party_Suppliers_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_celec_318648152768_y183739365972	12	1	6.45
"""party suppliers"""	Phrase match	AU_Generic_P-V_Celebrations	Party_Suppliers_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_celec_32368290_y183739365972	5	1	5.24
[bulk shea butter]	Exact match	AU_Generic_P-V_Beauty	Skin-Care_Bulk_Exact	https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_AU_pv_bea_13771872_x181712970921	6	1	1.84
[wholesale makeup bags]	Exact match	AU_Generic_P-V_Beauty	Makeup_Wholesale_Exact	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_bea_297826133436_x181712970441#sal-spa	4	1	11.87
[nail files distributor]	Exact match	AU_Generic_P-V_Beauty	Nail-Care_Distributors_Exact	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_bea_808077983219_x181712969721#sal-spa	1	1	4.33
"""wholesale hotel"""	Phrase match	AU_Generic_P-V_Hospitality	Products_Wholesale_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_hosp_308237750128_y182023549630#foo-ser	3	1	1.93
[wholesale belts]	Exact match	AU_Generic_P-V_Apparel	Accessories_Wholesales_Exact	https://business.amazon.com.au/en/supplies?ref=pd_sl_au_pv_app_94295095_x182644074201	1	1	5.25
[sportswear suppliers]	Exact match	AU_Generic_P-V_Apparel	Sportware_Suppliers_Exact	https://business.amazon.com.au/en/supplies?ref=pd_sl_au_pv_app_307699048535_x182644074841	3	1	2.62
[wholesale bags]	Exact match	AU_Generic_P-V_Apparel	Accessories_Wholesales_Exact	https://business.amazon.com.au/en/supplies?ref=pd_sl_au_pv_app_29543560_x182644074201	3	1	5.52
[wholesale men's socks]	Exact match	AU_Generic_P-V_Apparel	Socks & Hosiery Men_Wholesales_Exact	https://business.amazon.com.au/en/supplies?ref=pd_sl_au_pv_app_4488014180_x182644075401	9	1	5.58
"""knickers suppliers"""	Phrase match	AU_Generic_P-V_Apparel	Bottoms_Wholesales_Phrase_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_au_pv_app_1435915310793_y179602178553	19	1	3.36
"""commercial glassware"""	Phrase match	AU_Generic_P-V_Food	Cultlery_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_foo_322604514410_y173370684450	12	1	15.63
"""pistachios wholesale"""	Phrase match	AU_Generic_P-V_Food	Wholesales_Food_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_foo_311319054225_y173370688530	3	1	1.39
"""wholesale textiles"""	Phrase match	AU_Generic_P-V_Materials	Wholesales_Textiles_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_mat_210057182_y176863280623	13	1	1.91
[wholesale eyeshadow]	Exact match	AU_Generic_P-V_Beauty	Makeup_Wholesale_Exact	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_bea_302675971128_x181712970441#sal-spa	2	1	3.94
[wholesale foundation]	Exact match	AU_Generic_P-V_Beauty	Makeup_Wholesale_Exact	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_bea_302675971168_x181712970441#sal-spa	3	1	3.77
[wholesale conditioner]	Exact match	AU_Generic_P-V_Beauty	Hair-Styling_Wholesale_Exact	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_bea_306611821839_x181712970401#sal-spa	3	1	3.83
[wholesale shampoo]	Exact match	AU_Generic_P-V_Beauty	Hair-Styling_Wholesale_Exact	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_bea_297826133676_x181712970401#sal-spa	11	1	1.9
[bulk gel nails]	Exact match	AU_Generic_P-V_Beauty	Nail-Care_Bulk_Exact	https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_AU_pv_bea_1183138587266_x181712969161	4	1	7.48
[bulk disinfectants]	Exact match	AU_Generic_P-V_Janitorial	Detergent_Bulk_Exact	https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_AU_pv_jan_872146961413_x175435630302	15	1	11.91
"""setting up an amazon business account"""	Phrase match	AU_Brand_Phrase	Account_ Phrase	https://business.amazon.com.au/?ref_=pd_sl_au_brand_phrase_549723400552_y182824219127	1	1	3.25
[degreasers]	Exact match	AU_Generic_P-V_Janitorial	Industrial-Chemicals_Exact	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_jan_49762731_x175435636022#cle-jan	41	1	4.51
[industrial brooms]	Exact match	AU_Generic_P-V_Janitorial	Industrial-Chemicals_Exact	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_jan_3561558128_x175435636022#cle-jan	51	1	8
"""bulk dish soap"""	Phrase match	AU_Generic_P-V_Janitorial	Soap_Bulk_Phrase	https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_AU_pv_jan_12202849612_y175435631022	31	1	11.89
[wholesale fish]	Exact match	AU_Generic_P-V_Food	Wholesales_Food_Exact	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_foo_487616020_x173370677490#foo-serv	1	1	3.91
[commercial computers]	Exact match	AU_Generic_P-V_Electronics	Computers_Exact	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_ele_297693335719_x179165231018#comp	27	1	11.71
[cereals wholesale]	Exact match	AU_Generic_P-V_Food	Wholesales_Food_Exact	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_foo_349550030524_x173370677490	7	1	11.61
[ingredients wholesale]	Exact match	AU_Generic_P-V_Food	Wholesales_Food_Exact	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_foo_555685933842_x173370677490	4	1	3.44
[buy janitorial]	Exact match	AU_Generic_P-V_Janitorial	Purchasing_Exact	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_jan_305046754761_x175435633102#cle-jan	36	1	7.95
[bulk facial tissues]	Exact match	AU_Generic_P-V_Janitorial	Paper_Bulk	https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_AU_pv_jan_374725845837_x175435636782	13	1	4.11
"""bulk carpet cleaners"""	Phrase match	AU_Generic_P-V_Janitorial	Industrial-Chemicals_Bulk_Phrase	https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_AU_pv_jan_740806360457_y175435630542	26	1	5.1
[bulk tissue paper]	Exact match	AU_Generic_P-V_Janitorial	Paper_Bulk	https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_AU_pv_jan_300924806081_x175435636782	7	1	3.24
[licorice wholesale]	Exact match	AU_Generic_P-V_Food	Wholesales_Food_Exact	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_foo_446117765927_x173370677490	11	1	10.7
"""wholesale earphones"""	Phrase match	AU_Generic_P-V_Electronics	Headphones_Wholesale_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_ele_840542934_y184975937984#comp	10	1	4.69
[bulk pots]	Exact match	AU_Generic_P-V_Food	Cookware_Bulk_Exact	https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_AU_pv_foo_302942734993_x173370682530	2	1	16.33
"""bulk mobile phone accessories"""	Phrase match	AU_Generic_P-V_Electronics	Cell-Phones_Bulk_Phrase	https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_AU_pv_ele_357050543173_y184975936984	6	1	3.89
[wholesale electronic products]	Exact match	AU_Generic_P-V_Electronics	Electronics_Wholesale_Exact	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_ele_315214212134_x179165231738#comp	19	1	6.73
[wholesale pots]	Exact match	AU_Generic_P-V_Food	Cookware_Wholesale_Exact	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_foo_291601746_x173370681530	6	1	3.82
[bulk chopsticks]	Exact match	AU_Generic_P-V_Food	Cultlery_Bulk_Exact	https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_AU_pv_foo_747749530_x173370677690	28	1	17.26
[commercial espresso machines]	Exact match	AU_Generic_P-V_Food	Coffee Machines_Exact	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_foo_324891377674_x173370678450	22	1	7.94
"""bulk cutlery"""	Phrase match	AU_Generic_P-V_Food	Cultlery_Bulk_Phrase	https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_AU_pv_foo_311021458703_y173370684410	36	1	1.62
[wholesale speakers]	Exact match	AU_Generic_P-V_Electronics	Audio_Wholesale_Exact	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_ele_300571229210_x179165231218#comp	2	1	2.54
[commercial pots]	Exact match	AU_Generic_P-V_Food	Cookware_Exact	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_foo_308377697916_x173370678650	11	1	3.48
[wholesale pizza box]	Exact match	AU_Generic_P-V_Food	Kitchen Tools_Wholesale_Exact	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_foo_301096725827_x173370680810	2	1	1.91
"""commercial fondue"""	Phrase match	AU_Generic_P-V_Food	Cookware_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_foo_538655005899_y173370684130	15	1	13.71
[bulk condiments]	Exact match	AU_Generic_P-V_Food	Condiments_Bulk_Exact	https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_AU_pv_foo_318918636698_x173370677650	2	1	3.97
"""vodka suppliers"""	Phrase match	AU_Generic_P-V_Food	Drinks_Suppliers_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_foo_367198355950_y173370684930	1	1	2.73
[tv for conference room]	Exact match	AU_Generic_P-V_Electronics	Televisions_Exact	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_ele_296318099683_x179165230778#comp	15	1	5.31
[bulk cd]	Exact match	AU_Generic_P-V_Electronics	CDs_Bulk_Exact	https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_AU_pv_ele_303599825888_x179165232618	7	1	9.01
"""commercial tea machines"""	Phrase match	AU_Generic_P-V_Food	Coffee Machines_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_foo_357478041099_y173370683490	6	1	13.88
"""bulk decanters"""	Phrase match	AU_Generic_P-V_Food	Glassware_Bulk_Phrase	https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_AU_pv_foo_310024027572_y173370685810	5	1	8.96
[computer parts distributor]	Exact match	AU_Generic_P-V_Electronics	Computers_Distributor_Exact	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_ele_320474264393_x179165230698#comp	11	1	9.25
"""bulk refurbished phones"""	Phrase match	AU_Generic_P-V_Electronics	Phones_Bulk_Phrase	https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_AU_pv_ele_356540185616_y184975938144	5	1	2.79
[wholesale tv]	Exact match	AU_Generic_P-V_Electronics	Televisions_Wholesale_Exact	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_ele_298339643667_x179165231178#comp	8	1	3.17
"""bulk champagne glasses"""	Phrase match	AU_Generic_P-V_Food	Glassware_Bulk_Phrase	https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_AU_pv_foo_297855896561_y173370685810	2	1	3.57
"""computer parts for business"""	Phrase match	AU_Generic_P-V_Electronics	Computers_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_ele_2267456942856_y184975937264#comp	40	2	10.23
[bulk sugar]	Exact match	AU_Generic_P-V_Food	Food_Bulk_Exact	https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_AU_pv_foo_303237332534_x173370681730	21	2	4.15
[bulk noodles]	Exact match	AU_Generic_P-V_Food	Food_Bulk_Exact	https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_AU_pv_foo_315243585790_x173370681730	20	2	4.66
[bulk eggs]	Exact match	AU_Generic_P-V_Food	Food_Bulk_Exact	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_foo_295378487940_x173370681730#foo-serv	24	2	9.56
[bulk foods]	Exact match	AU_Generic_P-V_Food	Food_Bulk_Exact	https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_AU_pv_foo_300125610198_x173370681730	17	2	3.16
[bulk coffee]	Exact match	AU_Generic_P-V_Food	Food_Bulk_Exact	https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_AU_pv_foo_17662522_x173370681730	6	2	4.98
[womens bulk briefs]	Exact match	AU_Generic_P-V_Apparel	Underwear Women_Bulk_Exact	https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_au_pv_app_737613468133_x182644073241	5	2	10.05
"""wholesale tote bags"""	Phrase match	AU_Generic_P-V_Apparel	Accessories_Wholesales_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_au_pv_app_145786715_y179602182193	18	2	5.87
"""spectacle frames suppliers"""	Phrase match	AU_Generic_P-V_Apparel	Swimwear_Wholesales_Phrase_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_au_pv_app_394251246605_y179602180793	25	2	11.51
"""professional air compressors"""	Phrase match	AU_Generic_P-V_Crafts	Professional-Tools_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_cra_334209963109_y181713036681#mro	10	2	5.48
"""wholesale dinnerware sets"""	Phrase match	AU_Generic_P-V_Food	Cultlery_Wholesale_Phrase	https://business.amazon.com.au/en/supplies?ref=pd_sl_AU_pv_foo_298371378919_y173370684650	9	2	27.12
[bulk cupcake boxes]	Exact match	AU_Generic_P-V_Food	Kitchen Tools_Bulk_Exact	https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_AU_pv_foo_308208143749_x173370680770	24	2	10.95
[bulk cups]	Exact match	AU_Generic_P-V_Food	Kitchen Tools_Bulk_Exact	https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_AU_pv_foo_2086742429_x173370680770	21	2	23.83
"""bulk jackets"""	Phrase match	AU_Generic_P-V_Apparel	Outerwear_Bulk_Phrase	https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_au_pv_app_313965526464_y179602178833	8	2	6.74
[hats bulk]	Exact match	AU_Generic_P-V_Apparel	Outerwear_Bulk_Exact	https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_au_pv_app_305231263619_x182644071081	17	2	14.81
[wholesale clothing]	Exact match	AU_Generic	Wholesale_Exact	https://business.amazon.com.au/en/supplies?ref=pd_sl_au_pv_11280041_x183777803888	29	2	14.98
[bulk body soap]	Exact match	AU_Generic_P-V_Beauty	Bath_Bulk_Exact	https://business.amazon.com.au/en/solutions/bulk-buying?ref=pd_sl_AU_pv_bea_314279353336_x181712971161	17	2	11.87
